name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,p_init,e_sum_min,e_sum_max,q_set,sign,carrier,marginal_cost,marginal_cost_quadratic,active,build_year,lifetime,capital_cost,overnight_cost,discount_rate,fom_cost,efficiency,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,weight,p_nom_opt,lon,lat,data_source,region,country,source
FES_solar_pv_Nairn_2035,Z2,PQ,,16.101,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.845,57.574,,,,
FES_solar_pv_Persley_2035,Z2,PQ,,24.553,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.138,57.174,,,,
FES_solar_pv_Peterhead_Grange_2035,Z2,PQ,,35.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.784,57.505,,,,
FES_solar_pv_Peterhead_Shell_2035,Z2,PQ,,37.756,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.784,57.508,,,,
FES_solar_pv_Redmoss_2035,Z2,PQ,,21.225,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.092,57.108,,,,
FES_solar_pv_St_Fergus_Gas_Terminal_2035,Z2,PQ,,21.274,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.841,57.579,,,,
FES_solar_pv_Strichen_2035,Z2,PQ,,109.919,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.07,57.586,,,,
FES_solar_pv_Tarland_2035,Z2,PQ,,28.259999999999998,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.788,57.152,,,,
FES_solar_pv_Willowdale_2035,Z2,PQ,,1.534,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.097,57.154,,,,
FES_solar_pv_Woodhill_2035,Z2,PQ,,16.931,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.146,57.154,,,,
FES_solar_pv_Abernethy_2035,Z3,PQ,,100.233,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.294,56.339,,,,
FES_solar_pv_Ardkinglas_2035,Z3,PQ,,5.976,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.956,56.287,,,,
FES_solar_pv_Braco_West_2035,Z3,PQ,,31.727,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.878,56.276,,,,
FES_solar_pv_Burghmuir_2035,Z3,PQ,,19.279,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.488,56.397,,,,
FES_solar_pv_Cassley_2035,Z3,PQ,,5.178,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.517,56.542,,,,
FES_solar_pv_Charleston_2035,Z3,PQ,,45.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.045,56.474,,,,
FES_solar_pv_Clachan_2035,Z3,PQ,,12.873000000000001,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.922,56.277,,,,
FES_solar_pv_Coupar_Angus_2035,Z3,PQ,,43.120999999999995,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.273,56.538,,,,
FES_solar_pv_Cupar_2035,Z3,PQ,,76.70500000000001,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.035,56.314,,,,
FES_solar_pv_Devonside_2035,Z3,PQ,,79.123,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.779,56.137,,,,
FES_solar_pv_DirectSPTL_Z3_2035,Z3,PQ,,132.0239933975241,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.3152180404961316,56.3714259139157,,,,
FES_solar_pv_Dudhope_2035,Z3,PQ,,17.138,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.95,56.462,,,,
FES_solar_pv_Glenrothes_2035,Z3,PQ,,33.035000000000004,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.196,56.204,,,,
FES_solar_pv_Killin_2035,Z3,PQ,,15.0,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.325,56.475,,,,
FES_solar_pv_Leven_2035,Z3,PQ,,36.541000000000004,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.997,56.208,,,,
FES_solar_pv_Lyndhurst_2035,Z3,PQ,,5.803,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.017,56.481,,,,
FES_solar_pv_Milton_of_Craigie_2035,Z3,PQ,,57.277,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.917,56.469,,,,
FES_solar_pv_Rannoch_2035,Z3,PQ,,18.129,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.399,56.69,,,,
FES_solar_pv_Sloy_2035,Z3,PQ,,2.303,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.704,56.246,,,,
FES_solar_pv_Stirling_2035,Z3,PQ,,76.215,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.915,56.116,,,,
FES_solar_pv_Taynuilt_2035,Z3,PQ,,38.371,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-5.214,56.43,,,,
FES_solar_pv_Tummel_Bridge_2035,Z3,PQ,,13.195,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.016,56.706,,,,
FES_solar_pv_Carradale_2035,Z4,PQ,,8.797,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-5.502,55.59,,,,
FES_solar_pv_Dunoon_2035,Z4,PQ,,30.453000000000003,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.94,55.975,,,,
FES_solar_pv_Hunterston_Farm_2035,Z4,PQ,,2.639,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.864,55.743,,,,
FES_solar_pv_Port_Ann_2035,Z4,PQ,,43.492,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-5.35,56.026,,,,
FES_solar_pv_Saltcoats_A_2035,Z4,PQ,,11.951,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.794,55.646,,,,
FES_solar_pv_Saltcoats_B_2035,Z4,PQ,,14.59,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.794,55.646,,,,
FES_solar_pv_Spango_Valley_2035,Z4,PQ,,4.373,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.811,55.936,,,,
FES_solar_pv_Ayr_2035,Z5,PQ,,6.606,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.587,55.457,,,,
FES_solar_pv_Bainsford_2035,Z5,PQ,,27.999000000000002,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.768,56.014,,,,
FES_solar_pv_Bathgate_2035,Z5,PQ,,40.836,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.674,55.9,,,,
FES_solar_pv_Bonnybridge_2035,Z5,PQ,,39.267,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.86,56.007,,,,
FES_solar_pv_Braehead_Park_2035,Z5,PQ,,8.31,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.381,55.881,,,,
FES_solar_pv_Carntyne_2035,Z5,PQ,,3.6639999999999997,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.197,55.857,,,,
FES_solar_pv_Charlotte_Street_2035,Z5,PQ,,7.26,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.239,55.855,,,,
FES_solar_pv_Coatbridge_2035,Z5,PQ,,20.526,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.013,55.851,,,,
FES_solar_pv_Cockenzie_2035,Z5,PQ,,21.388,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.967,55.967,,,,
FES_solar_pv_Coylton_2035,Z5,PQ,,20.892,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.429,55.447,,,,
FES_solar_pv_Crookston_A_2035,Z5,PQ,,4.015,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.364,55.821,,,,
FES_solar_pv_Crookston_B_2035,Z5,PQ,,6.654,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.364,55.821,,,,
FES_solar_pv_Cumbernauld_2035,Z5,PQ,,35.937,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.964,55.947,,,,
FES_solar_pv_Currie_2035,Z5,PQ,,0.363,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.309,55.902,,,,
FES_solar_pv_Dalmarnock_2035,Z5,PQ,,13.399,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.204,55.835,,,,
FES_solar_pv_Devol_Moor_2035,Z5,PQ,,8.68,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.677,55.927,,,,
FES_solar_pv_Dewar_Place_2035,Z5,PQ,,1.766,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.209,55.947,,,,
FES_solar_pv_DirectSPTL_Z5_2035,Z5,PQ,,102.1720671251719,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.5704451592011845,55.94386200571291,,,,
FES_solar_pv_Drumchapel_2035,Z5,PQ,,6.559,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.349,55.916,,,,
FES_solar_pv_Drumcross_2035,Z5,PQ,,22.67,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.588,55.906,,,,
FES_solar_pv_Dunbar_2035,Z5,PQ,,18.226,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.573,55.977,,,,
FES_solar_pv_Dunfermline_2035,Z5,PQ,,31.691000000000003,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.449,56.09,,,,
FES_solar_pv_East_Kilbride_South_2035,Z5,PQ,,2.639,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.161,55.74,,,,
FES_solar_pv_East_Kilbride_2035,Z5,PQ,,26.328,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.192,55.785,,,,
FES_solar_pv_Easterhouse_2035,Z5,PQ,,19.473,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.073,55.879,,,,
FES_solar_pv_Elderslie_2035,Z5,PQ,,10.988,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.463,55.84,,,,
FES_solar_pv_Erskine_2035,Z5,PQ,,4.179,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.481,55.904,,,,
FES_solar_pv_Giffnock_2035,Z5,PQ,,8.985,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.298,55.798,,,,
FES_solar_pv_Glenniston_2035,Z5,PQ,,30.388,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.267,56.108,,,,
FES_solar_pv_Gorgie_2035,Z5,PQ,,2.035,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.235,55.935,,,,
FES_solar_pv_Govan_2035,Z5,PQ,,7.896,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.314,55.854,,,,
FES_solar_pv_Grangemouth_A_2035,Z5,PQ,,8.666,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.689,56.002,,,,
FES_solar_pv_Grangemouth_C_2035,Z5,PQ,,11.305,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.689,56.002,,,,
FES_solar_pv_Haggs_Road_2035,Z5,PQ,,4.326,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.296,55.83,,,,
FES_solar_pv_Helensburgh_2035,Z5,PQ,,5.94,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.701,56.02,,,,
FES_solar_pv_Inverkeithing_2035,Z5,PQ,,36.584,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.39,56.042,,,,
FES_solar_pv_Johnstone_2035,Z5,PQ,,12.401,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.504,55.844,,,,
FES_solar_pv_Kaimes_2035,Z5,PQ,,52.647,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.163,55.891,,,,
FES_solar_pv_Kilbowie_11_2035,Z5,PQ,,4.196,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.412,55.905,,,,
FES_solar_pv_Kilbowie_33_2035,Z5,PQ,,26.866,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.412,55.905,,,,
FES_solar_pv_Killermont_2035,Z5,PQ,,33.146,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.31,55.903,,,,
FES_solar_pv_Kilwinning_2035,Z5,PQ,,13.995999999999999,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.678,55.664,,,,
FES_solar_pv_Livingston_East_2035,Z5,PQ,,22.005,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.507,55.907,,,,
FES_solar_pv_Maybole_2035,Z5,PQ,,10.205,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.677,55.337,,,,
FES_solar_pv_Newarthill_2035,Z5,PQ,,8.702,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.936,55.821,,,,
FES_solar_pv_Paisley_2035,Z5,PQ,,1.599,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.411,55.839,,,,
FES_solar_pv_Partick_2035,Z5,PQ,,1.031,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.316,55.87,,,,
FES_solar_pv_Port_Dundas_2035,Z5,PQ,,29.352000000000004,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.254,55.873,,,,
FES_solar_pv_Portobello_2035,Z5,PQ,,16.548000000000002,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.123,55.952,,,,
FES_solar_pv_Redhouse_2035,Z5,PQ,,68.096,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,solar_pv,0.0,0.0,True,0,inf,0.0,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.148,56.145,,,,
