name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,q_set,p_dispatch_set,p_store_set,sign,carrier,spill_cost,marginal_cost,marginal_cost_quadratic,marginal_cost_storage,capital_cost,overnight_cost,discount_rate,fom_cost,active,build_year,lifetime,state_of_charge_initial,state_of_charge_initial_per_period,state_of_charge_set,cyclic_state_of_charge,cyclic_state_of_charge_per_period,max_hours,efficiency_store,efficiency_dispatch,standing_loss,inflow,p_nom_opt,lon,lat
FES_Direct_Pumped_Storage_Hydroelectricity_Nether_Moor_Field_2035_614,Z8,PQ,,20.344887919564126,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.79341718173346,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.164,53.914
FES_Direct_Pumped_Storage_Hydroelectricity_Mannington_Battery_Storage_Plant_2035_615,Z13,PQ,,20.344887919564126,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.79341718173346,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-2.946,51.817
FES_Direct_Pumped_Storage_Hydroelectricity_London_Distribution_Park_2035_616,Z14,PQ,,1.5493101020910558,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,8.05641253087349,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-0.157,51.536
FES_Direct_Pumped_Storage_Hydroelectricity_Lathom_Pilkington_Technical_Centre_Battery_Storage_2035_617,Z9,PQ,,0.8154263695216083,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,4.240217121512363,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.01,53.386
FES_Direct_Pumped_Storage_Hydroelectricity_Severn_Road_2035_618,Z13,PQ,,13.046821912345733,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,67.84347394419781,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-2.946,51.817
FES_Direct_Pumped_Storage_Hydroelectricity_Dollymans_Storage_2035_619,Z15,PQ,,40.7631642123852,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,211.96845390440305,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,0.826,51.312
FES_Direct_Pumped_Storage_Hydroelectricity_Philip_Dennis_Food_Service_2035_620,Z17,PQ,,1.5493101020910558,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,8.05641253087349,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.601,50.757
FES_Direct_Pumped_Storage_Hydroelectricity_Creyke_Beck_2035_621,Z8,PQ,,20.344887919564126,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.79341718173346,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.164,53.914
FES_Direct_Pumped_Storage_Hydroelectricity_Huggins_Hall_2035_622,Z15,PQ,,16.308527390432165,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,84.80434243024726,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,0.826,51.312
FES_Direct_Pumped_Storage_Hydroelectricity_Calow_Green_Farm_2035_623,Z10,PQ,,8.154263695216082,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,42.40217121512363,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-0.383,53.136
FES_Direct_Pumped_Storage_Hydroelectricity_Kirkhaw_Lane_2035_624,Z8,PQ,,8.154263695216082,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,42.40217121512363,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.164,53.914
FES_Direct_Pumped_Storage_Hydroelectricity_Fideoak_Mills_2035_625,Z17,PQ,,12.231395542824124,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,63.60325682268545,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.601,50.757
FES_Direct_Pumped_Storage_Hydroelectricity_Land_at_Carnegie_Road_2035_626,Z9,PQ,,8.154263695216082,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,42.40217121512363,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.01,53.386
FES_Direct_Pumped_Storage_Hydroelectricity_Anchor_Lane_Energy_Centre_2035_627,Z11,PQ,,1.6308527390432166,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,8.480434243024726,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.647,52.569
FES_Direct_Pumped_Storage_Hydroelectricity_Osbaldwick_Substation_2035_628,Z8,PQ,,20.344887919564126,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.79341718173346,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.164,53.914
FES_Direct_Pumped_Storage_Hydroelectricity_Cleator_2035_629,Z6,PQ,,4.077131847608041,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,21.201085607561815,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.483,55.264
FES_Direct_Pumped_Storage_Hydroelectricity_Minety_South___Battery_Storage_2035_630,Z13,PQ,,20.3815821061926,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.98422695220152,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-2.946,51.817
FES_Direct_Pumped_Storage_Hydroelectricity_West_Didsbury_Battery_Storage_2035_631,Z9,PQ,,20.3815821061926,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.98422695220152,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.01,53.386
FES_Direct_Pumped_Storage_Hydroelectricity_Meteor_Business_Park_2035_632,Z13,PQ,,0.6115697771412062,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,3.180162841134272,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-2.946,51.817
FES_Direct_Pumped_Storage_Hydroelectricity_Boscar_Grange_Farm_2035_633,Z8,PQ,,11.008255988541713,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,57.24293114041691,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.164,53.914
FES_Direct_Pumped_Storage_Hydroelectricity_Clayhill_2035_634,Z14,PQ,,2.446279108564825,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,12.720651364537089,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-0.157,51.536
FES_Direct_Pumped_Storage_Hydroelectricity_Pillswood_Phase_2_2035_635,Z8,PQ,,20.181802645659804,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,104.94537375743099,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.164,53.914
FES_Direct_Pumped_Storage_Hydroelectricity_Lascar_Works__2035_636,Z9,PQ,,8.154263695216082,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,42.40217121512363,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.01,53.386
FES_Direct_Pumped_Storage_Hydroelectricity_Clayhill_Farm____Battery_Energy_Storage_2035_637,Z14,PQ,,8.561976879976887,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,44.52227977587982,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-0.157,51.536
FES_Direct_Pumped_Storage_Hydroelectricity_Feeder_Road_2035_638,Z13,PQ,,8.154263695216082,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,42.40217121512363,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-2.946,51.817
FES_Direct_Pumped_Storage_Hydroelectricity_Energy_Centre_Royal_Mint_2035_639,Z13,PQ,,8.154263695216082,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,42.40217121512363,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-2.946,51.817
FES_Direct_Pumped_Storage_Hydroelectricity_Lister_Drive_2035_640,Z9,PQ,,20.344887919564126,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.79341718173346,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.01,53.386
FES_Direct_Pumped_Storage_Hydroelectricity_Liverpool_Energy_Management_Facility_2035_641,Z9,PQ,,20.344887919564126,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.79341718173346,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.01,53.386
FES_Direct_Pumped_Storage_Hydroelectricity_Stonehill_Energy_Storage_2035_642,Z13,PQ,,20.38565923804021,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,106.00542803780908,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-2.946,51.817
FES_Direct_Pumped_Storage_Hydroelectricity_Cleve_Hill_Solar_Project_2035_643,Z15,PQ,,61.15697771412062,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,318.0162841134272,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,0.826,51.312
FES_Direct_Pumped_Storage_Hydroelectricity_Bustleholme_Substation_2035_644,Z11,PQ,,20.344887919564126,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.79341718173346,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.647,52.569
FES_Direct_Pumped_Storage_Hydroelectricity_Clifton_Marsh_Waste_Water_Treatment_Works_2035_645,Z9,PQ,,0.8154263695216083,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,4.240217121512363,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.01,53.386
FES_Direct_Pumped_Storage_Hydroelectricity_Larks_Green_Solar_Farm_2035_646,Z13,PQ,,20.181802645659804,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,104.94537375743099,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-2.946,51.817
FES_Direct_Pumped_Storage_Hydroelectricity_Bloxwich_Battery_2035_647,Z11,PQ,,16.71624057519297,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,86.92445099100344,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.647,52.569
FES_Direct_Pumped_Storage_Hydroelectricity_Richborough_Energy_Park_2035_648,Z15,PQ,,20.344887919564126,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.79341718173346,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,0.826,51.312
FES_Direct_Pumped_Storage_Hydroelectricity_Newlands_Farm_Battery_Storage_Facility_Phase_2_2035_649,Z16,PQ,,16.308527390432165,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,84.80434243024726,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-0.725,51.039
FES_Direct_Pumped_Storage_Hydroelectricity_Native_River_2035_650,Z9,PQ,,23.239651531365837,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,120.84618796310235,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.01,53.386
FES_Direct_Pumped_Storage_Hydroelectricity_Crouch_Solar_Farm_2035_651,Z14,PQ,,20.344887919564126,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,105.79341718173346,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-0.157,51.536
FES_Direct_Pumped_Storage_Hydroelectricity_Hirwaun_Stor_Generation___Battery_Storage_2035_652,Z13,PQ,,8.8718389003951,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,46.13356228205452,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-2.946,51.817
FES_Direct_Pumped_Storage_Hydroelectricity_Rusholme_Grange__2035_653,Z8,PQ,,16.308527390432165,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,84.80434243024726,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.164,53.914
FES_Direct_Pumped_Storage_Hydroelectricity_South_Farm_Solar_Park_2035_654,Z16,PQ,,4.077131847608041,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,21.201085607561815,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-0.725,51.039
FES_Direct_Pumped_Storage_Hydroelectricity_Richborough_Energy_Park___Phase_2_2035_655,Z15,PQ,,20.426430556516287,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,106.21743889388469,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,0.826,51.312
FES_Direct_Pumped_Storage_Hydroelectricity_North_Norfolk_Business_Centre_Solar_Park___Battery_Energy_Storage_Scheme_2035_656,Z12,PQ,,2.446279108564825,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,12.720651364537089,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,0.4507,52.254
FES_Direct_Pumped_Storage_Hydroelectricity_Clay_Tye_Farm_Phase_1___Storage_Facility_2035_657,Z14,PQ,,20.181802645659804,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,104.94537375743099,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-0.157,51.536
FES_Direct_Pumped_Storage_Hydroelectricity_Clay_Tye_Farm_Phase_2___Storage_Facility_2035_658,Z14,PQ,,20.181802645659804,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,104.94537375743099,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-0.157,51.536
FES_Direct_Pumped_Storage_Hydroelectricity_Hawkers_Hill_Energy_Park_2035_659,Z17,PQ,,8.154263695216082,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,42.40217121512363,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.601,50.757
FES_Direct_Pumped_Storage_Hydroelectricity_National_Grid_Electricity_Substation_Capenhurst_Lane___Battery_Storage_2035_660,Z9,PQ,,40.77131847608042,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,212.01085607561816,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.01,53.386
FES_Direct_Pumped_Storage_Hydroelectricity_Cirencester_Solar_Farm_2035_661,Z13,PQ,,4.077131847608041,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,21.201085607561815,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-2.946,51.817
FES_Direct_Pumped_Storage_Hydroelectricity_County_Hall_Loansdean___Battery_Storage_2035_662,Z7,PQ,,0.16308527390432168,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.8480434243024727,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-2.186,54.884
FES_Direct_Pumped_Storage_Hydroelectricity_Eastcroft_Municipal_Depot_2035_663,Z11,PQ,,0.24462791085648247,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1.272065136453709,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.647,52.569
FES_Direct_Pumped_Storage_Hydroelectricity_Burwell___Battery_Storage_2035_664,Z12,PQ,,20.38565923804021,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,106.00542803780908,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,0.4507,52.254
FES_Direct_Pumped_Storage_Hydroelectricity_Foyers_2035_665,Z1_4,PQ,,3151.4563106796118,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,16387.572815533982,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-5.2,57.119
FES_Direct_Pumped_Storage_Hydroelectricity_Northern_Isles_New_Energy_Solution_NINES_1_2035_666,Z1_1,PQ,,10.504854368932039,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,54.6252427184466,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-1.24,60.377
FES_Direct_Pumped_Storage_Hydroelectricity_Orkney_Storage_Park_Project__2035_667,Z1_3,PQ,,21.009708737864077,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,109.2504854368932,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-4.436,58.107
FES_Direct_Pumped_Storage_Hydroelectricity_Hywind_2_2035_668,Z2,PQ,,10.504854368932039,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,54.6252427184466,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.173,57.182
FES_Direct_Pumped_Storage_Hydroelectricity_Limekiln_Wind_Farm_Extension___Battery_2035_669,Z1_3,PQ,,52.52427184466019,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,273.126213592233,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-4.436,58.107
FES_Direct_Pumped_Storage_Hydroelectricity_Cruachan_2035_670,Z3,PQ,,618.8258061612547,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,3217.8941920385246,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-4.05,56.442
FES_Direct_Pumped_Storage_Hydroelectricity_Isle_of_Eigg_Electrification_Project__2035_671,Z1_4,PQ,,0.14064222867301243,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,0.7313395890996647,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-5.2,57.119
FES_Direct_Pumped_Storage_Hydroelectricity_Broxburn__2035_672,Z5,PQ,,28.128445734602487,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,146.26791781993293,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.83,55.777
FES_Direct_Pumped_Storage_Hydroelectricity_Aikengall_II_Community_Wind_Farm_Battery_2035_673,Z5,PQ,,112.51378293840995,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,585.0716712797317,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.83,55.777
FES_Direct_Pumped_Storage_Hydroelectricity_Whitelee_Wind_Farm_Battery_Storage_Extension_2035_674,Z5,PQ,,70.32111433650621,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,365.6697945498323,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.83,55.777
FES_Direct_Pumped_Storage_Hydroelectricity_Dunsinane_Industrial_Estate_2035_675,Z3,PQ,,70.18047210783321,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,364.9384549607327,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-4.05,56.442
FES_Direct_Pumped_Storage_Hydroelectricity_Dundee_Technology_Park_2035_676,Z3,PQ,,70.18047210783321,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,364.9384549607327,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-4.05,56.442
FES_Direct_Pumped_Storage_Hydroelectricity_Wishaw_Battery_Storage_Facility_2035_677,Z5,PQ,,70.30705011363892,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,365.5966605909224,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.83,55.777
FES_Direct_Pumped_Storage_Hydroelectricity_Pleasance_Road___Battery_Energy_Facility_2035_678,Z3,PQ,,70.18047210783321,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,364.9384549607327,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-4.05,56.442
FES_Direct_Pumped_Storage_Hydroelectricity_Jamesfield_Organic_Centre___Battery_Storage_2035_679,Z3,PQ,,68.9146920497761,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,358.3563986588357,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-4.05,56.442
FES_Direct_Pumped_Storage_Hydroelectricity_Camilla_Battery_Storage_2035_680,Z5,PQ,,70.30705011363892,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,Pumped Storage Hydroelectricity,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,365.5966605909224,False,,False,False,8.0,0.87,0.87,0.0,0.0,0.0,-3.83,55.777
FES_LAES_Rochdale_2035_681,Z9,PQ,,105.0,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,LAES,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,315.0,False,,False,False,6.0,0.6,0.6,0.001,0.0,0.0,-3.01,53.386
FES_LAES_Norton_2035_682,Z7,PQ,,3.294,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,LAES,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,9.882,False,,False,False,6.0,0.6,0.6,0.001,0.0,0.0,-2.186,54.884
FES_LAES_Frodsham_2035_683,Z9,PQ,,500.0,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,LAES,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,1500.0,False,,False,False,6.0,0.6,0.6,0.001,0.0,0.0,-3.01,53.386
FES_Direct_LAES_Dinorwig_2035_684,Z9,PQ,,1107.3822128002407,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,LAES,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,3322.146638400722,False,,False,False,6.0,0.6,0.6,0.001,0.0,0.0,-3.01,53.386
FES_Direct_LAES_Ffestiniog_2035_685,Z9,PQ,,230.70462766671685,0.0,False,0.0,inf,,-1.0,1.0,,0.0,,,1.0,LAES,0.0,0.0,0.0,0.0,0.0,,,0.0,True,0,inf,692.1138830001505,False,,False,False,6.0,0.6,0.6,0.001,0.0,0.0,-3.01,53.386
